"id","SSA_trend_cor","STL_trend_cor","TRAD_trend_cor","SSA_trend_rmse","STL_trend_rmse","TRAD_trend_rmse","SSA_seas_cor","STL_seas_cor","TRAD_seas_cor","SSA_seas_rmse","STL_seas_rmse","TRAD_seas_rmse","SSA_resid_cor","STL_resid_cor","TRAD_resid_cor","SSA_resid_rmse","STL_resid_rmse","TRAD_resid_rmse","SSA_acf_rmse","STL_acf_rmse","TRAD_acf_rmse","SSA_delta_tau","STL_delta_tau","TRAD_delta_tau"
36,0.990867305387884,0.991516006861945,0.405184889845744,0.415015749831892,0.415345567497187,0.419266825009682,0.977371276335641,0.95786451421366,0.957791650476259,0.417765828548,0.419146810454355,0.419172328357442,0.752722924445374,0.760142325426275,0.58690492539547,0.0330962525210227,0.0419744177862793,0.0654348580778418,0.0584757806641936,0.191867866004963,0.243510614528697,-1.13171098509927,2.89685804198999,9.45485994356979
37,0.969906980018715,0.990449204704162,0.405184889845745,0.414702482218601,0.414454528533603,0.418317786729248,0.978561557852336,0.959605990783978,0.958971993614303,0.418103027637235,0.41907262198216,0.419134891587428,0.723787682843104,0.734791057346166,0.57013709099005,0.0346732192658813,0.0412143408879945,0.0650792798130585,0.0641115782049335,0.155137956088483,0.25549140814075,-1.63800304072202,2.91809128974994,NA
38,0.988276689246529,0.987236877709748,0.405184889845745,0.415570568166495,0.415491793563201,0.41909371829658,0.976007992853929,0.958612915330495,0.957804049028292,0.418139828722986,0.419088663056909,0.419167381728297,0.758472488054763,0.752370088859723,0.591957755561953,0.0327306419442748,0.041323856526304,0.0648945545180082,0.0637361732623782,0.160477815308024,0.251066707938079,-1.21585835578388,2.10862484378915,NA
39,0.978311025549562,0.987402272164711,0.405184889845747,0.414008308180906,0.414902203587592,0.418566684404977,0.978121776065623,0.95953325973748,0.95889783401457,0.418155936938959,0.419019835877345,0.419114587211472,0.720437836501405,0.788672780333871,0.642025469971285,0.0349120941476792,0.0408411005063699,0.06451603396443,0.0673014120986467,0.170568071436444,0.247511404133259,-1.85800125450297,2.9126970199447,NA
40,0.978572836298041,0.989186185348586,0.405184889845745,0.413774575427707,0.413314702482817,0.416874160426747,0.9789667098765,0.958071648753391,0.957346422985564,0.418245151828904,0.419139238216975,0.419185657833653,0.772492703751584,0.755941540038067,0.61088096082203,0.03211931890376,0.0416739775223307,0.0660233511241445,0.0596671139894752,0.18909575611354,0.263500218956267,-1.23580223123316,2.72628432940234,NA
41,0.974403469042627,0.99023182219378,0.405184889845745,0.414424325949051,0.4165003004652,0.41992802978478,0.983492176785478,0.959494208206482,0.959317043452286,0.417320314754166,0.41907859989596,0.419109174511024,0.798082268613488,0.730937733593167,0.542409771050575,0.0302912461591654,0.0415603075006764,0.0653227422707362,0.0512214689729892,0.126509223368222,0.238535526941924,-1.00203790726349,2.06714249761681,NA
42,0.98765252791779,0.990231030521882,0.405184889845747,0.412769776958247,0.413675328222796,0.417355318838066,0.977238121630808,0.960473099999612,0.959590786676682,0.417593338434359,0.418981145974315,0.419084065671196,0.754846262458076,0.770834314778635,0.624224675439257,0.0331067213743564,0.0402424311039001,0.0644534040123364,0.0584784235906752,0.147824493084699,0.260942417588181,0.529843837396364,2.45501899487325,NA
43,0.972962853923997,0.981561662701807,0.405184889845746,0.41850040811875,0.417676312602568,0.421470673839598,0.980300859960984,0.959831287851729,0.959582546070046,0.418190097552179,0.419056991225998,0.41908455840618,0.743311233614933,0.761453431313182,0.580038243017477,0.033508113225976,0.0417941427199763,0.0646958634608785,0.0669920521640898,0.174115515252486,0.211583709234395,-1.61585022505843,2.79721846627023,8.30184731729893
44,0.972716721302723,0.980620258284535,0.405184889845745,0.413047028536004,0.414056251851232,0.417967244760468,0.982643075497431,0.958187170154416,0.957661787594574,0.417016788381754,0.419108779799866,0.419171647793796,0.78999760548925,0.734286972619658,0.575241288829807,0.0309375323108176,0.0421667954097504,0.0649357070327096,0.0558623148471649,0.164255249148558,0.242035841607079,-1.09205896958128,2.87438991932426,NA
45,0.986161887594575,0.978650695841736,0.405184889845745,0.414853327319059,0.415269715742151,0.418711377322316,0.978594516035407,0.959973917565832,0.959735960976297,0.418197333762558,0.419035096849444,0.419080877895882,0.760174813305258,0.724986938928138,0.530973324748632,0.0327220771556018,0.0418086550637808,0.0643567499348555,0.0613313120999514,0.11670945046768,0.220098479606994,-1.22877794296544,1.78976369725375,NA
46,0.981419256116614,0.984694046622848,0.405184889845748,0.415394977019253,0.416494058202638,0.419830534205571,0.975807061880533,0.958444421019243,0.958382438859224,0.417523220072012,0.419079285022527,0.419141836274945,0.744443769610431,0.746665871758698,0.585431751407757,0.0334576379032398,0.0415381703054579,0.0649550775812796,0.0609498871310641,0.140544884459215,0.243863681490567,-1.19610931530077,2.24980188376836,NA
47,0.961040055855348,0.987420536073687,0.405184889845748,0.417255031813298,0.417267581167516,0.421521229064742,0.97835178519534,0.958609568052067,0.95876768205573,0.417682984201018,0.419100799070639,0.419126314067166,0.716419065794303,0.751446536394201,0.575783829912099,0.0349312452528057,0.042065965456336,0.0655312432740907,0.0626660710473789,0.184774102639938,0.223001410582421,-1.58848483832606,2.69299030350796,9.12981510869248
48,0.985864575956004,0.991222001654301,0.405184889845749,0.413461886696404,0.415126619991485,0.418788564495278,0.977086031329309,0.958781606706694,0.95894852713918,0.417171031609597,0.419091251099479,0.419119111468212,0.75275304130512,0.757090809637652,0.598856500948776,0.0331881303748479,0.0411728288458246,0.0652730514869281,0.0665684280576871,0.141122566558329,0.245370981159219,-1.55534600413351,1.91674581961489,NA
49,0.983691740801365,0.987640218729541,0.405184889845749,0.410347819842464,0.412396955294025,0.416008174550156,0.982095725358473,0.959581126854812,0.959311748303324,0.4175198303478,0.419069303747618,0.41910515910197,0.802599550249413,0.741199588623481,0.587004485225805,0.0306663777825541,0.0412757025618222,0.0649968535841419,0.0543494448589956,0.148697316673427,0.254875590655354,-1.15644785485448,1.84817218085174,NA
50,0.982579822414446,0.979109507115393,0.405184889845746,0.414378154759956,0.416315915572257,0.419998220798879,0.977463389296624,0.959917162913483,0.959843861340625,0.417340391753566,0.419037591688778,0.41907704799115,0.74496466719343,0.77883063605772,0.665846261897427,0.0334995429235064,0.0411478341835918,0.0642904859084835,0.0635797799398515,0.180997688503973,0.253616637115684,-1.36242441784985,2.93642614191919,NA
51,0.984393461950169,0.980353390821219,0.405184889845744,0.416171935095186,0.417188576823701,0.421299478156486,0.981917047545565,0.959608251148689,0.959097515074035,0.417040560856203,0.419048006875707,0.419120349085859,0.816859291784685,0.763005925433308,0.622652525556472,0.0289854298283121,0.041461229161031,0.0645364387834626,0.050159222982635,0.17997871464909,0.245112387909198,-0.780139757160209,2.74044053579726,NA
52,0.974578365805547,0.989952885324278,0.405184889845745,0.41156567073699,0.412553666726073,0.416316001534888,0.980195507606746,0.958875659055865,0.95878996535847,0.417346423363674,0.41906584668964,0.419119546439417,0.782980197700609,0.750602733740893,0.579171603646205,0.0316431497373927,0.0414483988366622,0.0647861238066207,0.0581325093071615,0.132207139592783,0.241498860954869,-1.30272563744244,2.58812278729866,NA
53,0.967097569863278,0.983785823187218,0.405184889845751,0.415621696904124,0.415643246439048,0.420033239280279,0.979132157817875,0.958829183372423,0.958380312058608,0.417963548726058,0.419111903287594,0.419153004166893,0.73923260069315,0.741105147636092,0.575051106968725,0.0337814703295434,0.0421574693936443,0.0654994703043153,0.0583074469695144,0.208409872064775,0.239250266650481,-1.34745638256481,2.96882042724645,NA
