"timeseries","residual.SSA","residual.STL","residual.Trad","seasonal.SSA","seasonal.STL","seasonal.Trad","trend.SSA","trend.STL","trend.Trad"
0.031336598098278,-0.000390238913283215,-0.00520823749732813,-0.00882305253904063,6.46005198123188e-05,0.0026639290528073,0.00260593794836292,0.0316622364917489,0.0338809065427989,0.0375537126889558
0.0319426171481609,-0.000349653302285985,-0.00766856924562022,-0.0111571437228183,0.000812467149683761,0.00572033702921157,0.00553941784322492,0.0314798033007632,0.0338908493645696,0.0375603430277543
0.0310736838728189,-0.00187883355915954,-0.0104172161259447,-0.0139539310337936,0.00164963413879775,0.00759010781242335,0.00746064154005963,0.0313028832931807,0.0339007921863403,0.0375669733665529
0.0303241424262524,-0.00325026820151362,-0.0132270371252301,-0.0166914800555071,0.00244487944298233,0.00964044454337149,0.00944201877640801,0.0311295311847837,0.033910735008111,0.0375736037053514
0.033125214278698,-0.000896276167551544,-0.0132340628756692,-0.0167467025537145,0.00306310313423042,0.0124385993244855,0.0122916827882625,0.0309583873120191,0.0339206778298817,0.03758023404415
0.0320887714624405,-0.00208219559292038,-0.0160716994055419,-0.0196276490129176,0.00338292644848178,0.01422985021633,0.0141295560924095,0.0307880406068791,0.0339306206516524,0.0375868643829486
0.0327237918972969,-0.00124134874289026,-0.0184235842503622,-0.0216500954023403,0.00334680773850791,0.0172068126742359,0.0167803925778901,0.0306183329016793,0.0339405634734231,0.0375934947217471
0.031086478382349,-0.0022266660024239,-0.0212816664193904,-0.0243228961230877,0.00286364271788469,0.0184176385065456,0.017809249444891,0.0304495016668882,0.0339505062951938,0.0376001250605457
0.0289080590009689,-0.00342812652766713,-0.0253589684015033,-0.0282305745364515,0.00205300122601607,0.0203065782855076,0.0195318781380762,0.03028318430262,0.0339604491169645,0.0376067553993443
0.025937769562006,-0.00521942592912381,-0.0285929566596305,-0.031428450956523,0.0010356167558332,0.0205603342829012,0.0197528347803862,0.0301215787352966,0.0339703919387352,0.0376133857381428
0.0286685973405838,-0.00124687309483441,-0.0248335441538467,-0.0277145028787549,-5.19522871698232e-05,0.0195218067339246,0.0187630841423973,0.029967422722588,0.033980334760506,0.0376200160769414
0.0261881202459335,-0.00250555933653061,-0.0256059849098668,-0.0288824416653287,-0.00112913047554969,0.0178038275735237,0.0174439154955222,0.0298228100580138,0.0339902775822767,0.03762664641574
0.0252995230257511,-0.00226971609684098,-0.0249492800200094,-0.0287584369808336,-0.00212192638644631,0.0162485826417131,0.0164246832520461,0.0296911655090384,0.0340002204040474,0.0376332767545385
0.02425785548985,-0.00230392617716324,-0.0241865828955184,-0.0282534988496098,-0.00301370035001953,0.0144316201115549,0.0148714472461227,0.0295754820170328,0.0340128182738136,0.0376399070933371
0.0232496000826359,-0.00240220985791367,-0.0233861276009947,-0.0275641234236466,-0.0038268895668658,0.0126103115400508,0.0131671860741469,0.0294786995074154,0.0340254161435798,0.0376465374321357
0.0224231816828251,-0.00237563689978394,-0.0213607326450403,-0.0255822261695111,-0.00460479547879812,0.00974590031451934,0.010352240081402,0.0294036140614072,0.034038014013346,0.0376531677709342
0.0214331410825253,-0.0025299209455126,-0.0186783686499417,-0.0232732334637136,-0.00538936848164502,0.00606089784935477,0.0070465764365061,0.0293524305096829,0.0340506118831122,0.0376597981097328
0.0208748802542686,-0.00225437083146029,-0.0150907652677975,-0.0195505017918102,-0.00619807522289183,0.0019024357691877,0.00275895359754748,0.0293273263086208,0.0340632097528784,0.0376664284485314
